SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,TotalServices,AvgMonthlyCharges,ChargeEvolution,gender_Male,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,TenureGroup_1-2 Years,TenureGroup_2-3 Years,TenureGroup_3-4 Years,TenureGroup_4-5 Years,TenureGroup_5+ Years
0,0,0,3,1,1,99.0,287.4,1,6,95.8,3.200000000000003,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False
0,0,0,23,1,1,93.5,2341.55,0,5,101.80652173913045,-8.306521739130446,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False
0,0,0,26,0,0,54.55,1362.85,0,6,52.41730769230769,2.1326923076923094,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,True,False,True,False,False,False,True,False,False,False
0,0,1,8,1,0,20.05,163.6,0,7,20.45,-0.3999999999999986,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
0,0,0,26,1,1,83.95,2254.2,1,4,86.69999999999999,-2.749999999999986,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False
0,0,0,2,1,1,79.45,145.15,0,4,72.575,6.875,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0,0,0,67,1,0,116.2,7752.3,1,9,115.70597014925373,0.4940298507462728,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,False,False,True
0,1,0,71,1,1,93.7,6585.35,1,5,92.75140845070423,0.9485915492957702,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True
0,0,0,59,1,0,79.85,4786.1,0,8,81.12033898305086,-1.2703389830508627,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,True,False,True,False,False,False,False,False,True,False
0,1,1,39,1,0,100.0,3835.55,0,6,98.3474358974359,1.6525641025640994,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False,False,False,True,False,False
0,0,1,21,1,0,19.6,397.0,0,7,18.904761904761905,0.6952380952380963,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,True,False,False,False,False
0,0,0,1,1,0,19.7,19.7,1,7,19.7,0.0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
0,1,1,48,1,0,20.2,1027.25,0,7,21.401041666666668,-1.2010416666666686,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False
1,1,0,31,0,1,50.4,1580.1,0,6,50.97096774193548,-0.5709677419354833,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,True,False,True,False,False,False,True,False,False,False
0,1,1,64,1,0,113.35,7222.75,0,9,112.85546875,0.4945312499999943,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,True,False,False,False,False,False,True
0,1,1,46,1,1,80.0,3769.7,0,4,81.95,-1.9500000000000028,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0,0,0,52,1,1,80.95,4233.95,0,7,81.42211538461538,-0.4721153846153783,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False
0,1,1,67,1,1,24.9,1680.25,0,8,25.078358208955223,-0.17835820895522403,False,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True
1,0,0,67,1,0,54.9,3725.5,0,4,55.6044776119403,-0.7044776119402982,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
0,0,0,5,1,0,75.55,413.65,1,3,82.72999999999999,-7.179999999999993,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0,1,0,71,1,0,109.25,7707.7,0,8,108.55915492957746,0.6908450704225402,False,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
0,0,0,9,1,1,77.65,714.15,1,3,79.35,-1.6999999999999886,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1,0,0,26,1,1,95.0,2497.2,1,6,96.04615384615384,-1.0461538461538424,False,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False
0,0,0,71,1,1,116.3,8309.55,0,9,117.03591549295774,-0.7359154929577443,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True
0,0,0,32,1,0,19.9,601.55,0,7,18.7984375,1.1015625,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
0,0,0,2,1,0,70.35,139.25,0,2,69.625,0.7249999999999943,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0,1,0,71,1,0,25.6,1888.25,0,8,26.595070422535212,-0.9950704225352105,False,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,False,False,False,True
0,0,0,60,0,1,44.45,2773.9,0,5,46.23166666666667,-1.7816666666666663,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False
1,0,0,55,1,1,100.15,5409.75,0,6,98.35909090909091,1.7909090909090963,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False,False,False,False,True,False
0,0,0,54,1,1,105.4,5643.4,1,7,104.5074074074074,0.8925925925926066,True,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,True,True,False,True,False,False,False,False,False,True,False
0,0,0,2,1,1,95.85,197.7,1,5,98.85,-3.0,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False
0,0,0,6,1,1,73.85,401.3,0,3,66.88333333333334,6.966666666666654,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
0,1,1,48,1,1,70.1,3238.4,0,6,67.46666666666667,2.6333333333333258,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False,True,False,False
0,1,1,63,1,0,25.25,1573.05,0,8,24.96904761904762,0.28095238095238173,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True
0,0,0,1,1,1,79.15,79.15,1,4,79.15,0.0,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0,0,1,12,1,0,21.05,235.8,0,7,19.650000000000002,1.3999999999999986,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False
1,1,0,54,0,1,24.95,1364.75,0,2,25.27314814814815,-0.3231481481481495,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,1,1,30,1,1,64.5,1985.15,0,5,66.17166666666667,-1.6716666666666669,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False
0,1,0,30,1,0,19.65,655.85,1,7,21.861666666666668,-2.2116666666666696,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
0,0,0,4,1,1,79.0,303.15,1,3,75.7875,3.2125000000000057,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
0,0,0,40,1,1,105.95,4335.2,0,7,108.38,-2.4299999999999926,False,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,True,False,False,False,False,True,False,False
0,1,1,9,1,1,75.85,647.5,0,3,71.94444444444444,3.9055555555555515,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0,1,1,17,1,0,91.85,1574.45,1,5,92.61470588235295,-0.7647058823529562,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False
0,0,0,62,0,1,43.6,2748.7,0,5,44.33387096774193,-0.7338709677419288,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,True
0,0,0,28,1,1,91.25,2483.65,0,5,88.70178571428572,2.5482142857142804,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False
0,0,0,70,1,0,89.75,6367.2,0,9,90.96,-1.2099999999999937,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,False,False,True
0,0,0,46,1,1,104.4,4904.2,0,7,106.61304347826086,-2.2130434782608575,False,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False
0,1,0,23,1,0,90.15,2044.95,0,5,88.9108695652174,1.2391304347826093,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False
0,1,1,47,0,0,40.3,1794.8,0,5,38.18723404255319,2.112765957446804,True,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False
0,1,1,68,1,1,105.25,7173.15,0,7,105.4875,-0.23749999999999716,True,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True
1,0,0,60,1,1,106.0,6441.4,1,7,107.35666666666665,-1.356666666666655,False,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,False,True,False,False,False,False,True,False
0,0,1,67,1,1,104.0,7039.05,0,7,105.06044776119403,-1.0604477611940268,False,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
0,0,0,14,1,1,69.65,921.4,0,5,65.81428571428572,3.835714285714289,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,False
0,1,1,57,1,1,74.3,4018.35,0,3,70.49736842105263,3.80263157894737,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
0,1,1,55,1,0,100.9,5448.6,0,6,99.06545454545456,1.8345454545454487,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,False,False,True,False
0,0,0,1,1,1,20.25,20.25,0,7,20.25,0.0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
0,0,1,1,1,1,49.9,49.9,1,3,49.9,0.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
0,0,0,23,1,1,96.9,2085.45,0,6,90.67173913043477,6.228260869565233,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False
0,0,0,13,1,1,100.35,1358.85,1,6,104.52692307692307,-4.1769230769230745,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False
0,1,0,47,1,1,104.1,5135.15,0,7,109.25851063829786,-5.158510638297869,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False
0,0,0,38,1,0,20.1,730.1,0,7,19.21315789473684,0.8868421052631597,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False
1,1,0,38,1,1,74.95,2869.85,1,3,75.52236842105263,-0.5723684210526301,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1,0,0,2,1,1,56.55,118.25,0,4,59.125,-2.575000000000003,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1,1,1,1,1,1,49.25,49.25,1,3,49.25,0.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
